customer_id,signup_date,age,gender,city,plan_type,contract_type,payment_method,tenure_months,monthly_charges,total_charges,num_support_calls,data_usage_gb,has_internet_service,satisfaction_score,last_login_days_ago,churn
CUST101492,2019-03-06,18,Female,Chicago,Standard,Month-to-month,Bank Transfer,3,46.36,135.1,2,83.5,Yes,9,71,1
CUST101493,2020-12-30,25,Male,Paris,Basic,Two year,Bank Transfer,39,17.22,684.62,4,89.7,Yes,6,89,0
CUST101494,2021-06-17,24,Female,Berlin,Basic,Month-to-month,PayPal,69,19.2,1272.91,4,76.2,No,6,31,0
CUST101495,2021-08-02,39,Female,Mumbai,Basic,Month-to-month,Debit Card,42,27.32,1181.98,3,165.7,Yes,10,79,0
CUST101496,2022-04-22,26,Male,London,Basic,One year,Auto-debit,1,25.45,25.77,1,68.8,Yes,10,1,0
CUST101497,2023-09-06,32,Female,Chicago,Basic,Two year,Debit Card,51,13.17,644.86,4,89.3,Yes,8,33,0
CUST101498,2021-10-20,31,Male,Singapore,Basic,Month-to-month,Auto-debit,31,15.92,483.0,1,141.7,Yes,9,24,0
CUST101499,2024-01-17,35,Female,Berlin,Basic,Two year,Auto-debit,46,22.85,1012.96,4,47.0,No,8,2,0
CUST101500,2022-03-06,58,Male,London,Premium,Month-to-month,PayPal,26,82.12,2198.66,4,184.3,Yes,4,54,0
CUST101501,2020-07-24,50,Female,Zürich,Standard,Two year,Auto-debit,1,38.7,38.83,0,43.7,Yes,6,47,0
CUST101502,2020-05-16,41,Female,Dubai,Premium,Month-to-month,Bank Transfer,2,84.49,160.58,4,32.5,No,10,34,1
CUST101503,2020-12-07,35,Male,Chicago,Basic,One year,Bank Transfer,46,14.65,676.79,2,91.0,Yes,8,77,0
CUST101504,2022-08-01,35,Male,Paris,Basic,Month-to-month,Credit Card,46,27.82,1277.52,1,42.1,Yes,6,22,0
CUST101505,2020-06-15,45,Male,Dubai,Premium,Two year,Credit Card,24,83.18,2024.88,0,161.0,Yes,10,73,0
CUST101506,2024-06-25,49,Male,Dubai,Basic,Two year,Credit Card,6,13.21,75.57,1,220.0,No,7,57,0
CUST101507,2021-11-16,29,Other,Dubai,Standard,Month-to-month,Credit Card,56,41.83,2233.65,5,33.4,Yes,8,80,1
CUST101508,2024-03-05,41,Female,Paris,Premium,Month-to-month,Auto-debit,11,76.72,831.21,3,31.0,Yes,7,0,1
CUST101509,2023-02-05,18,Male,Mumbai,Standard,One year,Credit Card,14,45.96,655.57,1,29.9,Yes,8,87,0
CUST101510,2020-12-31,44,Male,Dubai,Basic,Month-to-month,Credit Card,33,18.78,630.06,4,10.9,Yes,8,0,0
CUST101511,2020-05-14,51,Other,Dubai,Standard,One year,Auto-debit,52,38.13,1938.79,1,41.2,Yes,9,64,0
CUST101512,2023-06-18,37,Male,London,Basic,One year,Debit Card,72,11.63,813.58,2,124.1,Yes,10,67,1
CUST101513,2020-12-25,65,Female,Zürich,Basic,Month-to-month,Auto-debit,46,23.29,1090.96,1,94.0,Yes,6,14,0
CUST101514,2020-06-24,30,Male,Sydney,Basic,Month-to-month,Auto-debit,70,21.72,1448.5,5,56.3,Yes,7,3,0
CUST101515,2024-07-30,44,Male,London,Premium,Two year,PayPal,47,80.63,3811.13,1,87.1,Yes,9,3,0
CUST101516,2021-11-22,41,Female,Berlin,Standard,Month-to-month,Auto-debit,62,46.62,2868.5,1,23.7,Yes,6,11,1
CUST101517,2019-04-17,40,Male,London,Basic,One year,Auto-debit,13,16.29,206.24,4,68.5,No,4,13,0
CUST101518,2021-12-19,40,Female,Chicago,Basic,Month-to-month,Credit Card,5,21.1,105.71,2,77.1,Yes,5,87,1
CUST101519,2021-10-06,42,Male,Dubai,Standard,Month-to-month,Credit Card,49,60.23,2867.8,2,74.0,Yes,5,18,0
CUST101520,2024-03-07,52,Female,London,Premium,Month-to-month,Debit Card,71,87.05,6220.3,2,40.2,Yes,5,72,1
CUST101521,2023-04-08,59,Female,São Paulo,Basic,Month-to-month,PayPal,54,18.27,951.95,3,39.1,Yes,5,5,0
CUST101522,2020-02-24,41,Female,São Paulo,Basic,One year,Bank Transfer,25,16.86,417.52,3,99.6,Yes,9,58,0
CUST101523,2019-11-26,52,Male,Singapore,Premium,Month-to-month,Credit Card,36,62.84,2264.6,3,95.6,Yes,6,40,1
CUST101524,2022-08-14,32,Female,São Paulo,Premium,One year,Credit Card,9,86.41,741.27,6,11.5,Yes,9,48,0
CUST101525,2019-04-14,51,Other,Chicago,Premium,One year,Debit Card,25,84.72,2141.45,0,11.2,No,4,70,1
CUST101526,2020-11-29,31,Male,Singapore,Basic,Month-to-month,Debit Card,50,16.74,857.95,4,209.8,Yes,6,18,1
CUST101527,2019-10-30,55,Male,São Paulo,Basic,Month-to-month,Auto-debit,12,11.41,143.16,2,78.7,Yes,7,0,0
CUST101528,2019-02-15,70,Female,Singapore,Standard,One year,Debit Card,35,38.07,1292.89,3,74.1,Yes,8,19,0
CUST101529,2024-07-05,39,Male,Sydney,Basic,One year,Auto-debit,21,22.67,462.2,1,34.4,Yes,9,72,0
CUST101530,2019-07-16,18,Female,Chicago,Premium,One year,Credit Card,36,79.46,2804.73,1,51.6,No,5,53,0
CUST101531,2019-01-21,34,Female,Sydney,Basic,Month-to-month,Credit Card,55,24.15,1380.15,3,42.7,Yes,9,83,1
CUST101532,2024-08-05,57,Male,Dubai,Standard,Two year,Auto-debit,64,45.52,2886.14,3,124.7,Yes,3,75,0
CUST101533,2020-02-17,48,Female,São Paulo,Premium,Month-to-month,Debit Card,30,85.8,2522.98,3,121.1,Yes,8,13,1
CUST101534,2023-11-24,44,Female,Zürich,Premium,One year,Credit Card,60,82.22,5052.18,3,79.6,Yes,4,5,1
CUST101535,2019-03-10,54,Male,Dubai,Standard,Month-to-month,PayPal,51,49.97,2430.73,2,71.7,Yes,7,1,0
CUST101536,2019-12-03,47,Female,Zürich,Premium,One year,Credit Card,67,67.46,4541.88,1,88.8,Yes,9,17,0
CUST101537,2019-08-31,57,Male,Singapore,Basic,Month-to-month,Credit Card,54,12.59,676.47,2,71.0,Yes,8,43,0
CUST101538,2023-03-27,53,Male,São Paulo,Basic,One year,PayPal,40,17.81,721.29,4,99.6,Yes,3,1,1
CUST101539,2022-09-20,61,Female,Singapore,Basic,Month-to-month,PayPal,49,26.48,1327.51,2,149.8,Yes,6,78,1
CUST101540,2021-11-07,46,Male,Sydney,Premium,One year,PayPal,23,91.28,2062.7,2,62.1,Yes,8,43,1
CUST101541,2020-06-13,53,Female,Zürich,Premium,Month-to-month,PayPal,49,79.01,3924.3,0,34.9,Yes,8,66,0
CUST101542,2019-07-14,37,Male,Chicago,Basic,One year,Credit Card,52,16.33,851.23,0,72.2,Yes,7,78,0
CUST101543,2022-05-31,33,Male,Zürich,Basic,Month-to-month,Debit Card,44,10.0,423.89,3,44.1,No,2,3,1
CUST101544,2020-05-20,63,Male,Dubai,Basic,Month-to-month,Debit Card,8,25.18,209.13,2,19.2,No,9,39,0
CUST101545,2022-07-16,44,Female,Dubai,Basic,One year,Debit Card,38,16.7,650.76,0,28.1,Yes,10,60,0
CUST101546,2023-02-14,51,Female,Sydney,Premium,Month-to-month,PayPal,52,97.75,5297.33,1,137.0,Yes,7,89,0
CUST101547,2024-02-04,43,Female,New York,Basic,Month-to-month,Debit Card,15,15.56,238.54,4,69.6,Yes,7,73,1
CUST101548,2021-12-17,33,Other,Sydney,Standard,Two year,Bank Transfer,57,57.63,3201.08,3,51.3,Yes,8,19,0
CUST101549,2019-01-11,41,Female,Dubai,Standard,Two year,Auto-debit,61,49.49,2997.92,4,76.7,Yes,10,24,0
CUST101550,2020-09-06,60,Female,Dubai,Basic,Two year,Bank Transfer,39,13.83,533.27,1,46.6,Yes,7,71,0
CUST101551,2024-02-12,48,Female,Singapore,Basic,Month-to-month,Debit Card,70,21.39,1427.8,2,139.7,Yes,6,58,0
CUST101552,2022-03-13,19,Female,Dubai,Premium,Month-to-month,PayPal,62,84.63,5200.12,4,208.4,Yes,7,22,0
CUST101553,2022-09-17,38,Female,New York,Standard,One year,PayPal,34,43.65,1461.18,2,48.4,Yes,6,44,0
CUST101554,2021-09-29,64,Female,São Paulo,Standard,Month-to-month,Bank Transfer,64,50.03,3043.08,2,60.1,Yes,7,83,0
CUST101555,2019-12-23,38,Male,Zürich,Basic,One year,Debit Card,68,24.9,1751.97,5,83.4,Yes,3,18,0
CUST101556,2024-05-17,18,Female,Singapore,Premium,Month-to-month,Credit Card,8,83.58,644.83,1,25.7,Yes,8,29,0
CUST101557,2023-08-20,66,Female,Zürich,Premium,Two year,Bank Transfer,72,79.9,5753.35,1,12.9,Yes,9,81,0
CUST101558,2024-12-19,50,Male,Mumbai,Premium,One year,Bank Transfer,1,72.95,75.03,2,130.1,No,9,60,0
CUST101559,2024-02-17,40,Male,Singapore,Standard,Month-to-month,Credit Card,36,44.54,1620.19,6,50.5,Yes,9,20,0
CUST101560,2020-09-29,36,Female,São Paulo,Premium,Month-to-month,Bank Transfer,68,81.06,5329.82,0,47.4,Yes,6,25,0
CUST101561,2020-07-10,55,Male,Dubai,Basic,Month-to-month,Credit Card,53,10.0,536.27,3,87.1,Yes,7,75,0
CUST101562,2020-06-28,34,Male,Berlin,Standard,Month-to-month,Bank Transfer,20,46.02,944.11,4,34.8,Yes,9,25,0
CUST101563,2024-07-05,56,Male,Toronto,Standard,One year,Bank Transfer,47,44.42,2161.81,0,46.7,No,8,63,0
CUST101564,2022-05-04,48,Male,Mumbai,Standard,Month-to-month,Credit Card,16,37.22,584.72,1,26.1,Yes,10,44,0
CUST101565,2021-09-22,44,Female,Berlin,Premium,Month-to-month,Bank Transfer,18,78.0,1338.56,0,15.3,Yes,5,19,1
CUST101566,2024-10-21,43,Female,Sydney,Premium,Month-to-month,Credit Card,66,78.13,5212.24,5,46.2,Yes,5,33,0
CUST101567,2022-08-14,39,Other,Sydney,Standard,One year,Debit Card,4,56.58,220.11,0,34.5,Yes,6,64,1
CUST101568,2024-06-14,55,Female,Toronto,Standard,Month-to-month,Bank Transfer,70,46.32,3333.48,2,31.2,Yes,4,72,1
CUST101569,2024-11-26,30,Female,Sydney,Premium,Month-to-month,Debit Card,33,86.22,2896.44,3,66.9,Yes,4,2,1
CUST101570,2019-06-23,20,Male,Singapore,Premium,Two year,Auto-debit,5,79.29,407.28,1,106.5,Yes,8,81,0
CUST101571,2021-03-02,49,Female,Zürich,Standard,Month-to-month,Auto-debit,57,33.76,2014.29,4,107.8,Yes,7,21,0
CUST101572,2023-05-27,49,Male,Toronto,Basic,Month-to-month,Auto-debit,4,24.03,96.93,0,105.1,Yes,7,58,0
CUST101573,2023-11-16,47,Male,Chicago,Basic,Two year,Credit Card,24,16.05,400.77,1,38.4,Yes,7,25,0
CUST101574,2019-11-22,46,Female,Mumbai,Premium,Month-to-month,Credit Card,18,77.99,1423.74,0,62.5,Yes,3,24,1
CUST101575,2020-11-28,37,Female,Zürich,Standard,Two year,Credit Card,57,38.68,2134.59,2,44.8,Yes,5,80,0
CUST101576,2022-04-15,51,Male,London,Standard,One year,PayPal,29,45.44,1357.2,0,38.8,Yes,6,63,0
CUST101577,2023-10-17,40,Female,Berlin,Standard,One year,PayPal,48,51.39,2514.5,0,40.5,Yes,7,82,0
CUST101578,2019-09-05,35,Male,Mumbai,Standard,Month-to-month,Bank Transfer,6,50.6,318.11,1,29.3,Yes,3,1,0
CUST101579,2022-08-08,37,Male,Sydney,Standard,Month-to-month,Debit Card,51,54.52,2709.18,0,77.3,Yes,4,24,1
CUST101580,2020-10-11,67,Male,Mumbai,Premium,Month-to-month,Credit Card,52,90.37,4620.82,2,125.9,Yes,6,4,0
CUST101581,2020-04-18,18,Male,London,Basic,Month-to-month,Bank Transfer,21,10.0,216.75,1,44.1,Yes,9,42,0
CUST101582,2022-02-02,47,Female,Mumbai,Standard,Month-to-month,Bank Transfer,64,37.84,2315.9,1,40.7,Yes,7,41,0
CUST101583,2021-06-25,19,Male,Zürich,Standard,One year,Bank Transfer,34,34.15,1176.57,4,12.6,Yes,9,88,0
CUST101584,2022-10-24,40,Female,Zürich,Premium,One year,Debit Card,49,83.79,4120.28,2,95.0,Yes,6,20,0
CUST101585,2020-11-26,35,Male,Berlin,Basic,Month-to-month,PayPal,14,15.84,214.42,0,10.1,Yes,7,59,0
CUST101586,2023-12-08,18,Female,Sydney,Standard,One year,Auto-debit,68,42.06,2764.3,2,69.0,Yes,8,89,0
CUST101587,2019-06-21,46,Female,Singapore,Basic,Two year,Bank Transfer,18,18.7,347.04,1,36.0,Yes,6,6,0
CUST101588,2024-03-02,36,Female,Singapore,Basic,One year,Auto-debit,46,22.3,976.09,2,54.6,Yes,5,40,1
CUST101589,2019-03-07,18,Male,Dubai,Standard,One year,PayPal,7,36.09,258.87,0,71.6,No,3,35,1
CUST101590,2023-05-31,52,Female,Sydney,Basic,One year,Credit Card,4,12.45,50.96,3,68.8,No,5,2,0
CUST101591,2021-01-28,60,Female,Zürich,Premium,Month-to-month,Bank Transfer,10,80.01,812.08,2,116.6,No,8,37,0
CUST101592,2021-04-19,60,Male,Chicago,Premium,Month-to-month,PayPal,68,87.19,5875.27,2,10.6,No,9,22,0
CUST101593,2019-02-11,46,Male,Toronto,Basic,Two year,Credit Card,16,19.85,302.62,2,108.1,Yes,5,27,0
CUST101594,2023-03-18,42,Male,Dubai,Premium,One year,Credit Card,64,75.25,4961.34,3,73.6,Yes,3,19,1
CUST101595,2019-12-29,58,Male,Toronto,Standard,One year,Debit Card,42,32.11,1298.14,0,124.1,Yes,9,46,0
CUST101596,2022-12-14,63,Male,Sydney,Standard,Two year,Credit Card,7,50.72,347.26,3,65.9,Yes,7,35,1
CUST101597,2023-05-08,56,Male,São Paulo,Premium,Month-to-month,Bank Transfer,32,75.58,2526.62,2,20.8,Yes,4,66,1
CUST101598,2024-01-26,29,Male,São Paulo,Standard,Month-to-month,Bank Transfer,35,38.12,1307.76,1,59.8,No,1,31,1
CUST101599,2023-03-31,44,Female,Singapore,Basic,One year,Debit Card,20,10.0,195.1,1,93.2,Yes,4,62,0
CUST101600,2020-10-22,47,Male,Berlin,Basic,Month-to-month,Credit Card,44,11.37,523.96,3,103.8,No,5,47,0
CUST101601,2023-06-06,18,Male,London,Standard,One year,Credit Card,63,39.23,2369.15,2,61.2,Yes,4,31,0
CUST101602,2023-12-14,47,Female,Chicago,Premium,Two year,Auto-debit,64,78.57,4857.86,0,56.2,Yes,8,74,0
CUST101603,2020-11-25,71,Male,Chicago,Standard,One year,Debit Card,38,37.75,1425.65,6,72.8,Yes,5,66,1
CUST101604,2019-09-29,49,Male,Chicago,Basic,Month-to-month,Credit Card,65,21.11,1411.62,3,114.4,No,7,47,0
CUST101605,2024-05-03,60,Male,Singapore,Basic,One year,Bank Transfer,67,18.52,1288.53,5,47.0,Yes,10,48,0
CUST101606,2019-11-20,43,Male,Chicago,Premium,Month-to-month,Auto-debit,7,93.33,670.01,1,83.8,Yes,7,68,1
CUST101607,2022-07-24,40,Male,Mumbai,Basic,Two year,Credit Card,46,10.0,481.9,0,174.7,Yes,6,69,0
CUST101608,2020-06-01,46,Male,New York,Standard,Month-to-month,Auto-debit,56,45.97,2449.94,3,243.9,Yes,6,64,1
CUST101609,2019-10-03,30,Male,Berlin,Standard,Two year,Bank Transfer,2,46.04,93.18,2,114.0,Yes,8,10,1
CUST101610,2023-08-28,28,Other,Toronto,Basic,Month-to-month,Debit Card,44,13.82,584.75,3,55.1,Yes,8,20,0
CUST101611,2019-11-11,57,Female,Sydney,Basic,Month-to-month,Bank Transfer,66,20.57,1413.33,2,25.7,No,4,36,1
CUST101612,2023-01-07,59,Male,Paris,Basic,Month-to-month,PayPal,20,24.62,513.83,3,81.0,Yes,6,51,0
CUST101613,2023-02-26,28,Male,Toronto,Basic,Month-to-month,Bank Transfer,62,20.58,1250.83,1,151.7,No,5,35,1
CUST101614,2019-05-12,54,Male,São Paulo,Standard,Month-to-month,Credit Card,68,53.31,3743.88,3,61.2,Yes,6,74,0
CUST101615,2020-01-14,40,Female,Toronto,Premium,Two year,Debit Card,46,66.93,3118.89,2,122.2,Yes,10,31,0
CUST101616,2023-10-06,45,Female,São Paulo,Basic,Two year,Bank Transfer,46,14.95,660.23,6,116.3,No,8,48,0
CUST101617,2022-01-15,47,Male,Singapore,Standard,Month-to-month,Auto-debit,39,53.85,2121.73,3,65.7,Yes,6,62,1
CUST101618,2019-09-23,54,Male,London,Basic,One year,Credit Card,30,25.47,800.48,1,109.9,Yes,9,33,0
CUST101619,2024-12-11,42,Male,Mumbai,Basic,Two year,Debit Card,33,23.24,752.2,2,28.0,No,7,50,0
CUST101620,2020-08-03,59,Female,London,Standard,Two year,Bank Transfer,38,52.4,1891.87,5,57.0,Yes,3,65,1
CUST101621,2019-01-09,45,Female,Chicago,Standard,Month-to-month,Auto-debit,35,33.5,1228.4,1,86.9,Yes,10,34,0
CUST101622,2024-07-16,49,Male,Zürich,Standard,Month-to-month,Bank Transfer,60,49.77,2960.51,4,64.7,Yes,6,87,1
CUST101623,2019-02-06,30,Female,Paris,Basic,Two year,Bank Transfer,56,26.39,1467.63,3,30.2,Yes,2,48,0
CUST101624,2022-04-26,69,Male,Chicago,Standard,Month-to-month,Debit Card,26,41.05,1089.99,3,110.0,Yes,3,70,1
CUST101625,2024-12-14,47,Female,Berlin,Standard,Month-to-month,Credit Card,37,60.78,2272.33,2,86.3,Yes,9,63,1
CUST101626,2022-06-19,50,Female,Zürich,Premium,One year,Bank Transfer,16,81.18,1273.16,2,73.3,Yes,3,73,1
CUST101627,2022-07-04,20,Male,London,Standard,Month-to-month,Bank Transfer,13,31.84,397.36,2,138.0,Yes,9,60,1
CUST101628,2021-04-30,30,Male,Paris,Premium,Two year,PayPal,27,82.29,2294.56,3,111.4,Yes,7,48,0
CUST101629,2019-10-05,57,Female,Dubai,Basic,Month-to-month,PayPal,5,15.68,78.27,5,7.3,Yes,8,68,1
CUST101630,2022-06-08,45,Male,Zürich,Standard,One year,Debit Card,62,51.99,3278.98,2,74.1,Yes,6,41,0
CUST101631,2024-05-19,18,Female,Paris,Standard,Two year,PayPal,10,48.29,500.31,2,72.6,Yes,8,76,0
CUST101632,2019-07-19,54,Male,Chicago,Basic,Two year,Debit Card,24,16.41,374.85,2,51.7,Yes,7,45,0
CUST101633,2024-04-12,34,Female,Chicago,Standard,Two year,PayPal,19,54.01,1063.07,2,10.7,Yes,6,66,0
CUST101634,2021-06-27,59,Male,London,Standard,Two year,Credit Card,15,50.64,778.73,3,37.3,Yes,4,18,0
CUST101635,2022-03-20,40,Male,New York,Premium,Month-to-month,Bank Transfer,27,75.03,2116.33,1,8.4,No,7,16,0
CUST101636,2019-12-29,44,Male,Paris,Basic,Two year,Debit Card,52,19.09,966.23,2,210.9,No,3,50,0
CUST101637,2022-09-23,56,Male,Toronto,Premium,Two year,Bank Transfer,65,83.1,5305.58,0,64.9,Yes,9,76,0
CUST101638,2020-02-04,29,Male,Mumbai,Standard,Month-to-month,PayPal,14,42.81,609.02,2,89.9,Yes,7,66,1
CUST101639,2020-08-21,28,Female,New York,Standard,Month-to-month,Auto-debit,18,42.99,806.77,1,29.9,Yes,8,29,0
CUST101640,2023-04-30,38,Male,São Paulo,Standard,Month-to-month,Debit Card,34,45.22,1613.23,3,11.9,Yes,1,77,1
CUST101641,2019-04-21,52,Male,Dubai,Basic,One year,Debit Card,24,13.61,323.92,2,49.2,Yes,4,59,0
CUST101642,2021-09-06,24,Male,Chicago,Premium,One year,Debit Card,58,66.6,3877.95,1,44.4,Yes,5,50,0
CUST101643,2022-07-26,19,Male,Singapore,Premium,Month-to-month,Bank Transfer,17,81.43,1338.7,2,76.6,Yes,8,89,1
CUST101644,2019-10-17,52,Female,São Paulo,Premium,Month-to-month,Credit Card,29,68.07,2012.32,2,50.7,Yes,4,70,1
CUST101645,2020-10-07,33,Female,Singapore,Premium,One year,Bank Transfer,40,74.04,3061.52,1,238.7,No,10,26,0
CUST101646,2021-01-22,36,Male,Mumbai,Standard,Month-to-month,Auto-debit,28,34.37,991.1,0,125.5,Yes,6,5,0
CUST101647,2022-12-24,18,Female,Singapore,Standard,Two year,Bank Transfer,45,35.11,1555.59,3,159.5,Yes,4,24,0
CUST101648,2024-11-08,32,Female,Paris,Premium,Month-to-month,Credit Card,58,82.56,5010.31,3,65.1,No,6,15,1
CUST101649,2024-01-06,41,Other,Toronto,Basic,Month-to-month,PayPal,39,18.67,700.49,3,75.7,Yes,4,16,1
CUST101650,2020-02-20,53,Male,Mumbai,Premium,Month-to-month,PayPal,33,78.45,2587.29,5,150.7,Yes,4,47,1
CUST101651,2019-02-09,31,Male,São Paulo,Standard,Two year,Debit Card,69,37.1,2573.88,4,48.0,Yes,9,88,0
CUST101652,2019-04-24,63,Male,Singapore,Standard,Two year,PayPal,71,41.06,2925.9,1,87.0,Yes,8,58,0
CUST101653,2022-07-28,32,Female,New York,Basic,Month-to-month,Bank Transfer,72,22.26,1644.05,1,50.7,Yes,8,38,0
CUST101654,2019-12-09,32,Female,Toronto,Basic,Month-to-month,Auto-debit,2,19.69,39.81,0,90.1,Yes,9,22,0
CUST101655,2020-05-21,61,Male,São Paulo,Basic,Month-to-month,Debit Card,61,24.94,1457.01,3,23.1,Yes,8,70,0
CUST101656,2024-01-30,44,Male,Zürich,Standard,Month-to-month,Debit Card,65,50.79,3195.66,0,42.9,Yes,4,49,0
CUST101657,2024-03-28,34,Female,Zürich,Standard,One year,Debit Card,58,43.49,2530.55,2,76.7,Yes,8,4,0
CUST101658,2024-01-12,39,Female,Paris,Basic,Month-to-month,PayPal,54,10.0,550.51,1,82.8,Yes,4,41,0
CUST101659,2020-07-09,59,Male,Zürich,Basic,Month-to-month,PayPal,27,15.46,418.01,2,103.5,Yes,5,16,0
CUST101660,2022-09-19,60,Female,Singapore,Standard,Month-to-month,Bank Transfer,53,44.41,2319.72,1,26.8,Yes,6,44,0
CUST101661,2022-08-30,30,Male,Toronto,Basic,Month-to-month,Debit Card,42,15.34,615.36,2,74.8,Yes,6,5,0
CUST101662,2020-02-10,40,Male,Sydney,Premium,Month-to-month,Debit Card,60,73.67,4546.57,4,17.9,Yes,3,19,0
CUST101663,2022-04-27,42,Female,Dubai,Basic,Month-to-month,Credit Card,26,20.42,530.77,0,52.8,Yes,4,73,1
CUST101664,2022-02-24,28,Female,Mumbai,Standard,Month-to-month,Credit Card,54,59.58,3229.8,2,66.6,Yes,6,15,0
CUST101665,2021-05-17,40,Female,Zürich,Basic,Month-to-month,Credit Card,57,17.07,969.97,3,60.1,Yes,5,9,0
CUST101666,2023-07-05,41,Male,London,Standard,Month-to-month,Debit Card,61,44.98,2679.4,1,171.9,Yes,9,19,0
CUST101667,2023-01-23,56,Male,London,Standard,Two year,Bank Transfer,13,37.13,471.9,5,67.0,Yes,9,83,0
CUST101668,2022-03-12,57,Male,Berlin,Standard,Month-to-month,Bank Transfer,63,52.46,3160.72,0,94.4,Yes,4,85,0
CUST101669,2023-05-09,37,Male,Berlin,Standard,Month-to-month,Auto-debit,16,50.25,820.69,0,76.9,Yes,7,59,0
CUST101670,2023-07-30,38,Male,São Paulo,Standard,Month-to-month,PayPal,68,49.83,3311.14,2,64.2,Yes,10,70,0
CUST101671,2022-05-26,50,Male,São Paulo,Basic,One year,PayPal,3,28.16,82.78,3,90.1,No,6,81,1
CUST101672,2020-08-09,33,Male,Singapore,Standard,Two year,Auto-debit,17,42.44,757.09,1,72.5,Yes,6,26,0
CUST101673,2023-07-19,49,Male,Toronto,Basic,One year,Credit Card,44,18.19,791.22,3,68.4,Yes,8,36,0
CUST101674,2023-04-21,40,Male,Singapore,Standard,One year,Bank Transfer,40,55.26,2212.76,1,56.1,No,6,2,0
CUST101675,2024-11-23,28,Female,London,Standard,Two year,Auto-debit,50,48.8,2412.3,1,48.0,Yes,9,47,0
CUST101676,2019-11-25,29,Male,Mumbai,Standard,Month-to-month,PayPal,30,31.68,930.46,1,43.4,Yes,5,83,1
CUST101677,2021-07-07,60,Female,London,Standard,Two year,Debit Card,1,47.73,45.37,3,68.5,Yes,5,2,0
CUST101678,2024-07-17,39,Female,New York,Basic,One year,Bank Transfer,45,16.51,769.32,2,65.3,Yes,8,64,0
CUST101679,2022-01-31,62,Female,London,Basic,Month-to-month,Auto-debit,37,25.39,936.91,1,147.9,Yes,7,41,0
CUST101680,2024-08-26,34,Male,London,Basic,Month-to-month,Debit Card,37,22.45,848.92,1,21.1,Yes,7,86,0
CUST101681,2019-01-28,45,Male,Mumbai,Standard,Month-to-month,PayPal,28,34.56,1012.06,1,180.1,Yes,2,53,1
CUST101682,2019-03-19,72,Female,Singapore,Premium,Month-to-month,Credit Card,65,81.61,5040.92,2,27.4,Yes,6,36,1
CUST101683,2023-10-10,27,Female,São Paulo,Standard,Two year,Debit Card,58,46.26,2730.04,1,63.7,Yes,8,9,0
CUST101684,2021-02-23,18,Male,Mumbai,Standard,Month-to-month,Bank Transfer,14,47.18,635.33,3,83.3,Yes,5,50,0
CUST101685,2022-02-13,58,Male,Berlin,Basic,One year,PayPal,3,23.45,70.05,4,32.4,Yes,8,88,1
CUST101686,2021-07-26,30,Female,New York,Premium,Two year,Credit Card,14,88.98,1288.92,1,26.9,Yes,7,1,1
CUST101687,2021-06-12,41,Male,Zürich,Basic,Month-to-month,Debit Card,4,22.48,86.07,1,58.9,Yes,6,0,1
CUST101688,2024-08-19,33,Female,Paris,Basic,Month-to-month,Credit Card,52,20.14,1098.56,3,96.0,Yes,9,80,0
CUST101689,2019-07-26,44,Male,Toronto,Premium,One year,Bank Transfer,45,86.89,3941.66,0,112.3,Yes,6,24,0
CUST101690,2023-08-19,29,Male,Berlin,Basic,Two year,Auto-debit,34,33.46,1125.69,4,23.9,Yes,6,54,0
CUST101691,2024-05-02,39,Female,Toronto,Basic,Month-to-month,Credit Card,43,25.49,1043.4,2,57.3,No,6,55,0
CUST101692,2022-12-10,47,Male,Berlin,Basic,Month-to-month,Debit Card,59,21.24,1264.04,2,15.4,Yes,7,43,0
CUST101693,2021-05-15,28,Female,Berlin,Standard,One year,Auto-debit,60,47.6,2854.54,0,33.0,Yes,8,44,1
CUST101694,2019-12-17,32,Male,Mumbai,Basic,Two year,Auto-debit,32,21.54,669.66,2,131.8,Yes,3,61,0
CUST101695,2023-02-03,36,Male,Dubai,Standard,Month-to-month,Bank Transfer,43,45.11,1937.88,3,80.3,Yes,8,21,1
CUST101696,2021-10-23,22,Female,Zürich,Standard,Month-to-month,Bank Transfer,42,57.99,2316.92,1,35.1,Yes,7,16,0
CUST101697,2019-11-24,36,Male,Paris,Basic,Two year,Auto-debit,69,15.51,1123.64,2,124.3,Yes,8,88,0
CUST101698,2021-02-26,43,Male,Sydney,Basic,Month-to-month,Debit Card,55,26.93,1456.28,2,39.0,Yes,10,0,0
CUST101699,2024-10-06,36,Female,Mumbai,Premium,Month-to-month,Auto-debit,23,79.24,1818.92,1,62.7,Yes,5,16,1
CUST101700,2020-08-04,37,Female,Sydney,Basic,One year,Auto-debit,64,11.12,731.95,1,12.7,Yes,4,65,1
CUST101701,2020-01-26,41,Female,New York,Standard,Month-to-month,Debit Card,29,43.87,1299.3,2,35.2,Yes,7,51,1
CUST101702,2023-02-02,32,Male,Sydney,Standard,Month-to-month,Credit Card,55,41.72,2383.76,2,75.6,Yes,7,28,0
CUST101703,2020-03-12,50,Male,Toronto,Basic,One year,PayPal,71,23.47,1739.91,1,73.3,Yes,8,10,0
CUST101704,2024-07-07,60,Female,Mumbai,Standard,One year,Bank Transfer,59,45.55,2603.92,1,47.9,Yes,5,33,0
CUST101705,2024-02-25,35,Male,London,Standard,Month-to-month,Auto-debit,8,38.87,307.55,4,58.6,Yes,5,5,1
